zip_code,distance_min,count_within_20,count_within_60,count_within_100
47162,4.116188632431195,58,275,678
47163,5.201248950459654,77,249,682
47164,0.7752728799665443,23,239,591
47165,0.44593744314150835,25,247,648
47166,3.696741757222564,24,243,544
47167,0.4695482635468619,21,253,663
47170,3.300993148721745,16,255,711
47172,0.30151858361469963,107,237,638
47175,6.404775140682437,13,252,545
47177,3.745333215489188,25,249,694
47201,5.317005838291907,18,198,794
47203,4.115891416414562,19,212,815
47220,0.18992124348027356,14,256,740
47223,2.5170131744031288,18,369,788
47224,4.801130775687212,22,383,765
47226,0.01670680416880359,18,204,817
47227,4.99371110156712,19,292,757
47229,1.6021183570343118,19,265,737
47230,1.5070729772839753,19,291,750
47231,1.3655560794673423,18,342,771
47232,2.021509280999485,16,265,791
47234,5.386531030561004,18,227,832
47235,1.1103632494290185,8,251,735
47240,3.3899508084080074,18,308,821
47243,3.1201412212726005,22,299,721
47244,3.303725695546437,20,235,815
47246,0.053973614517943296,18,230,824
47247,0.02592741881074991,18,273,787
47250,4.472640281367311,18,364,750
47260,1.6630712449177143,15,249,693
47263,0.1667614968577722,22,353,821
47264,6.663852859293765,12,217,699
47265,0.1840891470545173,18,319,785
47270,4.854344465966757,18,279,751
47272,1.2482424784254582,20,264,845
47273,1.1245629010112035,19,291,799
47274,2.834459945117443,17,263,760
47280,0.01755041472742119,20,198,809
47281,3.9968902123998498,13,259,709
47282,0.21212237262785527,22,318,784
47283,0.7823198991845399,23,289,813
47302,5.010600786705227,38,254,785
47303,3.5985437424760836,34,245,775
47304,4.2921493751897595,37,242,764
47305,0.5827160694202209,36,248,777
47306,0.5919916447440549,38,247,779
47320,3.1416281738354206,28,253,786
47324,0.002635305432489322,33,405,779
47325,6.349698588529546,25,402,782
47326,0.9049998188712883,20,258,761
47327,1.0678025354438319,33,345,771
47330,3.544602296107408,28,387,778
47331,2.503320493024172,25,393,820
47334,1.73247662901537,37,247,765
47335,0.020627062802450625,33,338,775
47336,0.8791780182775959,24,250,784
47337,0.042351918979061834,31,283,774
47338,1.8257300715254168,25,244,765
47339,2.965491603134821,33,303,791
47340,0.6908440034973506,24,259,800
47341,1.8981135052258102,35,348,804
47342,1.0714507699168108,36,235,725
47344,0.08840529047950045,36,262,767
47345,1.0291939179179626,31,355,781
47346,1.5466533661339623,34,315,782
47348,1.9524360751605327,24,240,735
47351,0.15399871252473737,40,256,762
47352,1.0731434211272513,32,306,775
47353,0.8145719930103907,27,396,799
47354,1.2825597608814943,35,277,794
47355,0.8741799042134063,31,316,807
47356,2.6777256937781257,37,257,770
47357,2.455074558456194,26,378,772
47358,1.0720579106440395,35,280,799
47359,0.2354763505940208,28,241,712
47360,1.0243176205394382,37,272,788
47361,0.06898619038248308,40,259,785
47362,0.7906144606917691,35,269,779
47367,2.476002223367249,37,257,778
47368,0.7270194738279336,25,259,799
47369,1.0902121153457454,20,257,759
47371,1.6699397623616945,22,265,806
47373,0.8298084621972965,22,252,803
47374,0.06481890887168056,34,393,788
47380,0.3782088863866198,21,263,818
47381,0.304032152186855,25,273,828
47382,0.08910685014819085,27,285,823
47383,3.2884800273339296,28,258,800
47384,1.5473515537853455,37,246,763
47385,1.2788521407593132,31,278,774
47386,0.6677395611791098,39,260,780
47387,2.1203860806439665,32,319,777
47388,0.44869182419158216,39,257,776
47390,1.4300951030983835,28,283,823
47393,4.51611951762803,33,330,795
47394,0.6311789693779679,28,279,811
47396,0.49861784724516744,35,240,762
47401,4.690276649416111,11,189,673
47403,5.623169135207773,15,192,640
47404,1.929624552988366,11,202,664
47405,0.49147868478578954,15,202,666
47406,1.1174734502641557,14,202,669
47408,5.535704946249914,13,199,686
47420,0.4594884018886672,14,176,619
47421,2.022835442647669,14,194,625
47424,2.991715812206447,18,184,618
47427,6.009013281053187,15,192,578
47429,2.58118505524478,11,205,666
47431,7.782401169938772,13,192,631
47432,4.3471571177201875,14,242,567
47433,1.3817517433792552,13,208,662
47434,0.5269365693888457,10,180,639
47436,8.551680377441395,14,184,657
47437,6.678745302281624,20,170,582
47438,0.7039582368152613,18,185,529
47441,0.7240929057453792,25,178,572
47443,2.311298708093063,25,180,611
47446,2.411799022238942,17,220,592
47448,1.9627975818003165,13,192,758
47449,0.8835217893534526,24,173,606
47451,0.1064832636940272,13,173,622
47452,1.3990133065990706,18,260,594
47453,2.5616042644023054,20,180,607
47454,3.3981835112098904,16,257,565
47455,8.822439616900555,15,204,565
47456,6.948313630163058,19,206,592
47457,0.00995981363004476,23,173,603
47458,0.7579753526281259,11,187,651
47459,10.66565115385918,17,193,633
47460,1.041490722388731,11,197,640
47462,4.798543460198912,15,177,619
47464,0.011516297878225636,10,205,657
47465,1.360170334182618,22,174,612
47467,7.399211439287012,15,253,637
47468,8.957994599460823,16,200,715
47469,4.883227251570068,17,226,579
47470,0.4719187663468756,18,173,606
47471,2.192708185415418,17,185,621
47501,0.82018016653343,24,169,584
47512,0.9413826628656626,23,174,572
47513,1.2285622506997234,12,213,530
47514,9.398393473539686,12,247,501
47515,6.704237827439854,16,222,504
47516,0.9211029422131886,23,177,517
47519,3.7631481241681253,18,169,581
47520,5.880604681949234,12,241,494
47521,4.8965551081897996,12,194,545
47522,4.555378144820762,22,175,609
47523,2.483874224497487,19,175,521
47524,3.8288856684666235,19,173,503
47525,9.792208748247395,13,243,491
47527,1.7159121973423492,16,171,554
47528,1.4175734204628903,28,172,586
47529,1.4855080010860866,29,169,605
47531,3.8714240932206536,19,164,501
47532,0.40705609863281733,14,169,526
47535,0.5049537508732311,28,175,549
47536,3.969172933055691,18,167,511
47537,2.4225261418218142,23,172,510
47541,0.8756942953542511,20,169,531
47542,0.3871723896428877,15,167,537
47546,1.8026157803004923,17,166,550
47550,3.4489886628442266,20,173,504
47551,8.191502749302689,13,245,492
47552,1.774488834208228,21,171,514
47553,1.168313928968637,20,165,584
47557,2.5228003790831517,23,169,581
47558,1.4190013488632218,25,165,583
47561,0.5589806532872157,24,184,525
47562,1.0642331167446701,27,170,597
47564,1.8272401956541016,16,164,550
47567,2.397882447623586,19,170,572
47568,0.421152358609627,28,169,598
47574,9.005496000068995,10,235,492
47575,5.89170921450485,14,165,533
47576,10.439108426307447,12,250,504
47577,1.6250230559598873,17,170,511
47578,0.6060578404520962,30,175,596
47579,0.8248369773937796,20,169,515
47580,4.753005458717837,14,174,539
47581,1.8560014870897432,18,170,575
47584,0.045470956929288736,21,169,541
47585,5.544167951712233,22,171,537
47586,5.889488072680718,16,194,496
47588,4.997746789522782,20,175,498
47590,6.2993103934995665,20,172,542
47591,3.306012761758726,21,171,512
47596,0.0018542019202042437,29,173,593
47597,0.7257601613954139,24,171,586
47598,0.30956865123307004,19,167,549
47601,1.6695236882834423,23,166,526
47610,2.73451817755382,22,167,519
47611,1.8632973979270089,25,169,495
47612,0.6489027536817586,23,175,480
47613,1.6787448541332073,24,165,528
47615,2.518590045722756,20,166,497
47616,2.9873990045007788,23,172,494
47619,1.0881125794774498,24,173,537
47620,0.619183090467345,16,176,472
47630,3.221907803896027,18,161,523
47631,2.058242845644314,18,171,484
47633,0.4926924203996805,23,174,481
47634,0.8691427982449559,20,155,506
47635,2.5881501466257055,22,150,501
47637,4.1284680087492225,24,171,526
47638,3.714044315794271,18,171,469
47639,1.9184149280585736,24,172,472
47640,3.1614213241583338,21,171,506
47648,1.2372320733590645,23,175,473
47649,1.443470475086762,22,173,523
47654,0.17627235467720198,24,171,546
47660,2.917267652492408,23,169,548
47665,1.7105843308916922,26,171,488
47666,1.326259579482235,22,177,489
47670,0.7963957058290836,23,172,477
47683,0.2242388629410797,24,168,545
47708,2.331315765157805,18,170,458
47710,3.440383911054383,19,172,459
47711,1.4773424249946359,19,170,461
47712,7.600264431770515,18,173,463
47713,2.6897251013363737,18,167,457
47714,2.281408611626882,17,167,457
47715,3.163049100112412,18,165,473
47720,4.008629635980025,19,171,464
47725,3.0862477089450557,22,166,467
47802,6.191450660901463,28,205,543
47803,2.884037057059973,29,209,549
47804,2.3521372619448697,29,207,553
47805,2.16985393356801,29,209,554
47807,1.2854581209657534,29,211,549
47809,0.9233996807570446,29,210,548
47832,3.496568551474075,24,217,578
47833,6.630875216665221,16,208,556
47834,0.22896499787087873,28,216,561
47836,4.98880922601053,32,219,560
47837,1.9634124151304557,30,222,564
47838,0.9621201921192972,28,174,528
47840,1.121013034886836,18,207,554
47841,0.22676391496113363,22,193,551
47842,2.6390365299827563,31,214,553
47846,5.725730656280853,24,202,552
47847,1.7278402395774757,31,212,561
47848,1.9626522352840714,26,179,530
47849,5.6384859010162725,22,192,540
47850,2.9547106303794526,21,190,538
47853,0.3105827868827853,23,215,560
47854,1.97089840243267,29,214,567
47855,0.3889178672560177,21,187,527
47857,0.1332322411750751,24,214,557
47858,4.765935381723255,21,190,541
47859,2.49317203857039,28,217,573
47860,0.36961927438391184,34,213,560
47861,1.2162597548334293,19,185,537
47862,2.1942214240447946,29,210,566
47863,0.6914054845387125,31,213,548
47865,4.1878796821735325,30,177,529
47866,4.1118264499300725,23,197,536
47868,9.241425208776944,15,207,565
47869,6.394692679744243,22,191,538
47871,0.01745208445871927,27,205,549
47872,4.164499959936436,33,215,570
47874,0.7204639068804455,33,216,558
47876,0.3956292650107803,28,213,549
47879,1.6184749198234525,20,188,536
47880,0.4251479777356022,32,214,555
47881,0.18959389851707856,26,220,554
47882,0.4527138180132444,23,184,529
47884,0.8043200431798421,31,214,551
47885,0.7529244648865956,25,209,548
47901,2.0546255930159893,24,207,664
47904,2.4966866301176527,22,207,671
47905,3.1284818690111496,25,212,661
47906,2.5139593493148444,24,209,675
47907,1.3712822287330317,26,210,672
47909,3.9253068673340272,26,216,648
47916,0.01105110425652079,25,220,583
47917,2.7520730449785686,17,220,713
47918,2.6120890016191303,22,217,662
47920,2.493678764671701,26,199,678
47921,2.7711179778160564,18,214,712
47922,1.1254923555122192,19,269,780
47923,3.9218484934427873,25,199,701
47924,0.050718129929172455,26,212,667
47925,0.8842118695860056,15,212,726
47926,1.3244445168061365,20,200,698
47928,1.8363327994206327,30,211,573
47929,2.4206791421336944,21,205,708
47930,1.1739298504913538,26,232,611
47932,1.3396591382347305,27,221,617
47933,0.27039335517394436,27,223,593
47940,1.7433837673585564,26,232,595
47941,0.06456574339262364,24,218,654
47942,1.277427252089567,20,240,761
47943,6.265542512426344,14,286,773
47944,0.5990382168273104,17,214,742
47946,0.8209833983138703,16,236,730
47948,1.1589279670829895,16,245,757
47949,3.505262875218572,27,220,596
47950,3.0200221238637397,21,200,708
47951,1.0581794699262481,20,266,770
47952,1.2093223222396572,27,215,579
47954,1.5679819745319274,27,218,573
47955,1.9101648154341957,26,229,613
47957,0.9168705744844289,16,246,737
47958,0.2520500237191436,22,223,622
47959,1.1629155328706438,17,220,738
47960,1.0960312115983613,19,202,720
47963,2.901102605522991,22,290,787
47964,0.02247380527669299,20,274,781
47965,0.14056455268026002,26,221,582
47966,0.5557984908022193,31,212,575
47967,1.2673104960241224,25,219,630
47968,1.9304701735472256,28,226,582
47969,0.09063172549610676,23,220,639
47970,3.530858775302701,17,209,689
47971,1.049677352198411,18,204,702
47974,2.4568882272864805,30,214,594
47975,0.027423971227103338,15,210,691
47977,0.784597407907482,18,226,749
47978,4.436802287605046,17,259,756
47980,1.8515157755479332,20,209,723
47981,4.3244403607087385,28,220,640
47982,0.00511855831956636,25,223,651
47983,0.2245134785036438,22,226,624
47987,1.4990520736447353,24,220,620
47989,0.9138208419097805,24,227,577
47990,1.900725221852826,25,220,593
47991,4.146592551773411,24,225,672
47992,1.536827915954228,24,221,656
47993,2.8885017653497322,22,224,670
47994,0.5929484615401931,24,222,618
47995,0.6403353255433276,20,214,735
47997,0.010721888727008492,22,198,700
48001,1.1135967047054887,10,129,388
48002,5.023622575288668,19,166,313
48003,0.6751621648988686,21,182,332
48005,1.7515729388709231,21,167,324
48006,6.197046655751719,14,133,263
48009,0.07009907955308399,64,188,440
48014,1.2845202166124383,18,167,301
48015,0.011270709812621566,55,168,445
48017,0.002098237221560821,64,181,437
48021,0.02897651839526754,46,161,460
48022,2.7965597033746827,17,154,281
48023,4.234601608658384,16,140,350
48025,0.6991710295966227,62,191,445
48026,0.16664752735211424,43,162,422
48027,4.953953291787565,15,142,274
48028,3.361128636727285,17,131,414
48030,0.0015790404070288187,61,172,451
48032,9.726460735967112,11,121,247
48033,2.0491661226817315,63,198,462
48034,1.575870469666707,62,199,451
48035,2.471197572022996,44,159,418
48036,1.5887067472184226,45,162,399
48038,2.8903253728411005,46,163,391
48039,2.719080003578412,11,128,362
48040,0.13205204577509258,7,115,244
48041,3.5382625124221754,18,156,297
48042,6.100489626519015,39,165,364
48043,0.04026173560572286,42,160,401
48044,4.34879931343742,45,165,377
48045,3.381436192067389,36,156,405
48047,2.0807275119156885,26,151,365
48048,1.0425793541190238,23,151,334
48049,7.817757144596299,12,117,247
48050,2.8545761381570913,21,154,323
48051,2.867303042103153,28,156,355
48054,4.151922301160027,12,124,317
48059,7.784181904588679,10,105,233
48060,1.1378773945950973,8,104,234
48062,3.2882850901886793,19,156,307
48063,4.904805886552786,16,140,285
48064,5.314299644100576,14,137,318
48065,3.318803128493802,26,180,342
48066,0.02070196993696929,44,157,438
48067,1.3602435730416504,64,176,444
48069,0.013976534191382475,65,176,450
48070,0.02947895963110074,66,182,447
48071,0.0030121595380794165,59,174,436
48072,0.05600367428468433,66,183,443
48073,0.9178926693117947,64,182,439
48074,5.019740401078115,11,126,248
48075,1.832815200435899,66,191,458
48076,0.4153696948442104,67,190,447
48079,3.605488860557785,12,126,269
48080,1.9104489480590294,43,153,463
48081,0.18050793400809675,40,155,443
48082,2.5172303111839405,40,153,432
48083,2.213143576301883,58,178,426
48084,2.0967498904376654,62,184,432
48085,1.9499244085861733,54,185,412
48088,2.3367837523796124,47,164,433
48089,1.9158905124021774,49,166,454
48091,1.7801550781821054,58,171,447
48092,2.1461778579007773,54,171,429
48093,1.6426454721775228,54,169,430
48094,4.799062892384081,48,179,369
48095,2.873493808069572,35,179,353
48096,5.175731869253254,28,166,347
48097,1.5737838096432248,17,145,275
48098,2.026855043399518,57,186,419
48101,0.016003009047064826,55,199,506
48103,5.169014639431649,17,245,548
48104,1.1689372921280985,23,239,543
48105,3.147432199555262,27,236,526
48108,3.714075370004476,22,239,553
48109,1.4875652091262754,22,234,539
48111,1.7273938707658583,41,227,541
48114,3.405295373238841,22,233,490
48116,1.8130797985734417,19,234,500
48117,1.1529500076633175,35,231,556
48118,0.786795370160686,18,253,555
48120,1.8061970665923397,61,188,494
48122,0.23513109488858164,56,189,506
48124,1.9642809348570167,57,200,497
48125,2.7663863802102133,53,202,500
48126,1.768811224438644,62,190,489
48127,1.3780403297568142,63,203,487
48128,0.9103824270362328,62,200,489
48130,2.6769107508464494,14,243,538
48131,0.3355293704027086,24,259,579
48133,2.7287590975023694,34,252,606
48134,1.3662798834457899,33,219,546
48135,0.0013167220337936974,58,204,495
48137,5.4210229284019515,14,238,544
48138,2.0370496031340135,32,201,553
48139,3.3936907093183053,20,231,511
48140,6.964393033718019,26,252,584
48141,0.28340685356871675,54,205,503
48143,4.806685856379122,18,236,518
48144,0.2478585590613532,34,254,604
48145,2.859770146853039,29,246,595
48146,0.010252190486671404,52,198,513
48150,1.7756895224927387,61,208,481
48152,1.9149795375848844,59,208,471
48154,0.05020136936964403,57,207,478
48157,0.7087140998063037,29,246,599
48158,0.574151658796794,20,249,576
48159,1.9176287955768916,27,243,566
48160,0.5750764803759265,20,243,569
48161,2.1594003949191585,27,239,582
48162,3.1857640471716144,26,233,569
48164,4.652313603692009,37,223,540
48165,3.3179105287988824,34,225,477
48166,2.851520603569311,25,225,576
48167,1.8203577567179645,42,222,485
48168,3.3603801872480483,40,224,494
48169,0.5332772622911534,15,239,531
48170,3.4055138406657264,37,223,495
48173,1.5697193104324392,32,214,566
48174,1.6266561541711178,41,214,519
48176,3.6799718727445088,18,250,569
48177,2.682462748758245,33,253,596
48178,1.2367555327374908,27,230,495
48179,1.7737477571771965,31,217,570
48180,0.07540254668905144,45,207,514
48182,1.7488904240880225,33,254,597
48183,1.0080481285883947,35,204,551
48184,0.4534074768771617,53,213,513
48185,1.0323165726349521,60,207,492
48186,1.4252336669237313,53,210,507
48187,3.288828461696188,48,218,508
48188,4.852732404351976,46,216,514
48189,1.7376991855645605,18,237,509
48190,5.830105536065374,29,233,561
48191,6.72692086432023,34,236,557
48192,0.35219374891542976,43,200,526
48193,0.8394233609525215,35,205,533
48195,0.008067209799514538,43,205,523
48197,3.570739110961092,23,233,549
48198,2.785146036934942,29,229,519
48201,3.3127507358042365,57,175,488
48202,1.3960251694542043,57,175,484
48203,1.1248003392965809,64,175,465
48204,2.403593889268642,63,187,482
48205,2.6861543015950264,48,162,467
48206,0.6367994281795578,60,181,484
48207,3.687655965094404,56,171,498
48208,2.4682046988503634,58,177,490
48209,2.3041807958539553,59,185,504
48210,3.5167202650025966,59,183,492
48211,1.104287303050778,56,170,484
48212,0.9886781120969232,56,173,475
48213,3.1147727934362015,49,162,481
48214,3.1689041534134175,50,169,493
48215,1.3413588993838907,45,162,489
48216,4.107770013732771,57,174,494
48217,1.1981207015670117,57,190,512
48218,0.10958675552267032,56,188,513
48219,3.5623655806235424,69,192,465
48220,0.2088151763173238,66,176,455
48221,2.3903317856793773,67,182,462
48223,5.543879166730433,68,195,475
48224,2.0067380368300753,44,158,480
48225,0.014987623636839233,46,156,467
48226,4.403495455803604,56,175,500
48227,4.622802226259537,68,191,478
48228,2.9585368786729265,67,191,481
48229,0.1904200604023751,53,189,515
48230,0.41172018922561887,41,153,490
48233,4.618531847025966,57,173,501
48234,2.6110035130635265,58,169,467
48235,2.687826699318912,69,187,465
48236,0.8244776107729584,40,148,475
48237,0.005022855782151945,67,185,451
48238,2.182555646684445,66,182,470
48239,4.207261802370972,65,201,479
48240,4.135521741555389,63,205,468
48242,0.867149829194185,43,212,522
48243,4.594020314218538,54,173,502
48301,1.7249728832184328,58,197,443
48302,2.495411164476917,53,198,431
48304,0.9840787421619683,56,187,428
48306,2.9568439338803723,43,188,377
48307,1.7497711636158961,54,183,398
48309,1.622401182476358,51,189,407
48310,2.278446034780926,51,175,423
48312,1.913248519678217,49,167,411
48313,1.9611603871643575,51,167,403
48314,1.99364349870029,52,178,404
48315,3.2074877355300777,51,171,381
48316,3.1954545520036644,49,179,379
48317,1.8871122288664206,54,176,395
48320,0.3834221402906664,48,201,432
48322,3.349533011931032,51,208,453
48323,1.048633449005997,51,207,446
48324,1.0158390342400345,47,207,443
48326,1.0183544470081258,47,197,402
48327,3.9486155631112987,44,210,436
48328,2.7434757233704037,45,208,433
48329,3.435923565905162,43,213,430
48331,1.9847984053865844,53,212,458
48334,1.9223318430707983,57,203,457
48335,1.3646670957334182,57,211,466
48336,1.5956039153476531,59,204,464
48340,1.5771099851244508,47,198,414
48341,1.5741266669358722,48,199,424
48342,0.8793112657862424,48,199,420
48346,1.1975022277446792,38,219,425
48348,2.5131337636839635,35,213,411
48350,5.6261662310448,29,225,436
48353,7.069819488314011,25,233,475
48356,4.672441268718791,31,229,452
48357,5.45468515482941,28,230,458
48359,3.065834988937096,44,201,397
48360,2.5638427093140304,39,204,390
48362,1.2166162193148873,34,200,387
48363,4.279082474264489,36,190,372
48367,2.0226760077159183,29,188,356
48370,3.195668379225504,26,194,369
48371,2.2300658107414373,27,200,379
48374,1.7545820116889241,44,222,476
48375,1.6349149777109437,53,217,473
48377,2.014607302866159,46,217,469
48380,3.359286140011336,28,228,475
48381,2.030798065537129,33,224,469
48382,2.7407724277872787,39,218,457
48383,6.098566535995546,38,222,450
48386,5.933759542358593,41,219,445
48390,0.7772369860158063,44,214,462
48393,0.5639330049611434,40,223,472
48397,0.7255551035859616,55,172,435
48401,1.7765325697224705,12,91,242
48411,1.5564256904812597,27,216,391
48412,2.797364782853125,20,187,330
48413,0.4026253950728479,14,79,231
48414,1.2519605521396149,29,214,473
48415,1.7188767956317061,23,176,385
48416,0.4123430681654873,17,158,292
48417,2.344689270428875,24,173,402
48418,2.3591019131339865,22,235,474
48419,0.941712738499672,12,83,238
48420,1.772190806877458,24,192,378
48421,0.6979036721272327,23,190,340
48422,1.9999648932012932,12,111,245
48423,0.6039618326243672,23,214,367
48426,5.3897307268765156,13,111,277
48427,1.0422763148279535,11,80,235
48428,1.6268619405111462,22,188,344
48429,1.0248121415850324,28,212,463
48430,3.2092213470631146,24,233,457
48432,3.1290525286016218,11,70,210
48433,1.5823045077691338,30,195,416
48434,0.13535344127952598,9,57,208
48435,0.667320527425334,18,176,337
48436,1.7963932293245282,27,227,456
48437,4.366479007765452,24,203,375
48438,1.2722563070904287,25,217,386
48439,0.8650163422900872,24,223,410
48440,5.504537892580599,25,208,374
48441,4.234220827742822,8,58,201
48442,1.1136446610824355,27,223,431
48444,3.2734845070476286,21,180,311
48445,0.7298187733741077,9,67,195
48446,0.9181903159666952,25,203,347
48449,0.7453687625799513,30,206,445
48450,0.6415669618544557,10,98,235
48451,1.1142431576532792,24,237,464
48453,2.837658798629772,16,138,285
48454,2.544353615153896,14,146,268
48455,0.2983845450955818,24,202,362
48456,0.744932430354744,11,74,225
48457,0.718029137020648,29,182,405
48458,1.0171638752636352,25,202,382
48460,1.2405997726041633,24,184,426
48461,2.574206596789812,19,176,318
48462,1.1047629330540072,27,213,397
48463,0.2736050608423228,22,195,353
48464,1.9283163431407786,22,183,341
48465,5.551560055943465,11,68,228
48466,1.5495936537724853,17,131,266
48467,2.0078780090680044,7,63,180
48468,3.0082899350062906,7,55,170
48469,1.1706210767431575,10,70,225
48470,4.562913834664872,8,66,214
48471,0.9530243734490818,15,101,261
48472,3.2691867056919914,13,106,269
48473,1.785159347905875,27,224,437
48475,2.4976873043586556,14,91,244
48476,0.14849653361801737,28,204,461
48502,0.7018856829505518,29,217,401
48503,1.8345064037897207,29,215,404
48504,3.1775620263621525,30,206,402
48505,1.6473364896545848,29,208,388
48506,4.320893810843072,29,212,381
48507,4.1049670376972,26,217,413
48509,1.9432156044106286,28,217,386
48519,1.2445284683418512,25,218,392
48529,2.797563617736895,28,218,401
48532,3.698912274997538,29,209,422
48551,3.18907635781766,27,215,409
48553,3.5289340864097114,27,215,411
48554,2.0086319272276527,30,217,422
48601,0.9782159829191298,21,153,377
48602,1.2264486843265439,20,151,383
48603,3.60278406204877,19,148,381
48604,2.6880128285542035,18,146,368
48607,1.1901345072438554,20,153,376
48609,1.9838361048069688,22,155,397
48610,8.018678477213498,10,81,287
48611,2.4614434884536567,14,131,348
48612,2.4637518118647597,6,102,339
48613,9.255407156992813,8,92,298
48614,8.275057497590861,18,155,443
48615,1.5576074844844492,13,148,408
48616,0.5283973220919336,24,167,429
48617,2.8840243549131617,11,100,346
48618,2.1470773063858206,12,113,359
48619,12.508765535572543,4,60,174
48621,8.27199710312662,3,52,182
48622,0.7467677391331825,12,102,345
48623,1.0270445301959175,16,145,379
48624,5.551565797936691,5,89,327
48625,2.846860397704506,7,89,330
48626,0.6079050321924226,17,152,403
48627,8.112060009636869,5,99,240
48628,7.793622817434959,8,115,335
48629,1.1005369251032366,4,90,268
48630,0.9888827865197822,4,91,264
48631,7.19071191164635,12,124,334
48632,7.786734939035353,12,99,330
48633,7.636850037435863,10,96,334
48634,8.868697213739926,10,119,324
48635,3.2486942273445463,8,59,236
48636,8.759614083224976,6,72,213
48637,0.3229104701808496,16,154,409
48638,2.762585359887928,20,151,388
48640,6.025203380929856,11,138,368
48642,6.15454616568864,8,120,339
48647,1.425631800132466,4,60,198
48649,2.52448974574538,22,169,442
48650,1.773497220847605,8,105,297
48651,4.0810637710915,7,84,286
48652,11.645439997531543,8,104,312
48653,0.39981584626879557,5,85,236
48654,2.733327533907897,6,60,228
48655,0.6723614153973165,20,161,421
48656,2.173993548403044,6,78,265
48657,2.660526776240207,12,125,356
48658,1.3702386873658774,10,91,270
48659,2.7655907172794207,11,83,276
48661,3.093654449991135,6,75,258
48662,3.104795459891756,13,150,418
48667,1.5213257994844827,12,136,356
48701,2.5909505180976167,16,132,316
48703,1.661607712755417,11,84,237
48705,9.237826666040764,5,42,164
48706,3.172041792021203,14,134,354
48708,3.013681613799996,16,137,351
48710,5.424466382220196,15,138,363
48720,1.6023598976910967,11,97,256
48721,4.210107006016366,6,33,121
48722,2.527436833681678,24,163,376
48723,0.7102766140372463,17,132,311
48724,1.6893664767945316,20,152,369
48725,3.212120299468003,10,78,212
48726,0.6347364981600347,16,109,282
48727,0.25546298186687527,17,158,311
48728,13.991119358960962,2,45,174
48729,5.773969064634887,16,123,292
48730,4.069998890812831,6,53,175
48731,2.298836980181257,12,85,236
48732,2.63235956731632,18,135,334
48733,2.583578541336594,18,139,324
48734,1.8154156798476309,23,157,362
48735,1.4868396250059939,15,104,283
48737,15.074536448379678,6,46,183
48738,7.610329371430442,6,42,148
48739,9.106636801370303,10,58,218
48740,2.4703790589174415,7,40,140
48741,0.7824991011657704,14,134,297
48742,3.506198265653069,5,38,140
48743,7.922661779800249,6,55,214
48744,0.8892074570161013,17,158,327
48745,9.02196144682407,8,43,162
48746,1.7528782898452389,25,180,352
48747,5.34245179375731,18,139,342
48748,3.93843158863007,11,64,223
48749,2.2425498972704996,10,83,259
48750,6.859551825297558,7,47,170
48754,1.8527281455276294,14,97,265
48755,2.897004303087022,12,94,255
48756,3.553765747723932,13,73,259
48757,1.3466816661819354,17,146,344
48759,3.2657752343649125,12,106,281
48760,3.8581903367323234,16,159,315
48761,8.559785095456096,5,52,208
48762,2.786140066759952,6,33,131
48763,4.57679036519935,11,64,205
48765,3.5173840263625484,12,73,230
48766,1.6662786115217516,12,80,246
48767,0.3007761071176176,13,118,302
48768,0.07863159386246243,22,157,346
48770,1.3224816441687475,13,69,234
48801,1.1775749968698825,13,152,410
48806,1.21067619668346,19,159,452
48807,4.26110720992689,19,156,456
48808,0.7775168232585256,29,188,501
48809,1.945592865956409,15,165,374
48811,0.3700546874799168,19,162,411
48813,1.2257894358159929,19,183,529
48815,0.9758685944604208,21,171,406
48816,4.092377056265053,22,238,475
48817,4.262464516896112,29,198,448
48818,6.66965976076349,15,155,400
48819,1.2640209090667371,17,212,532
48820,2.0924964413908347,28,180,493
48821,0.5059057780203425,25,187,529
48822,2.2549126340258105,29,184,491
48823,1.6331035657142505,24,186,506
48825,1.4118400110526572,26,185,512
48827,0.3800388667335872,19,185,553
48829,1.243411758546142,14,143,368
48831,0.9519275202495199,18,164,472
48832,6.475835799423597,14,147,393
48834,5.656277058192722,18,162,396
48835,1.491524751274743,21,174,454
48836,0.6808677453013265,20,234,500
48837,1.4055277252187597,28,182,507
48838,0.3044057002115281,16,156,364
48840,1.3657506669210153,26,196,507
48841,2.8978166968500765,21,169,455
48842,0.6724674413356968,22,186,526
48843,2.287841123760907,18,242,512
48845,0.6337969734198652,18,170,429
48846,0.9711854896115818,20,168,413
48847,1.5994271251937027,14,158,433
48848,0.27479402727870217,27,181,492
48849,1.7754721826467514,21,174,437
48850,1.5039953001304303,13,139,346
48851,2.2809469912637237,23,172,443
48852,0.10329703244690508,9,143,373
48853,0.5623354238400282,18,167,456
48854,0.4608754547138806,23,195,533
48855,5.405411223303331,22,244,487
48856,2.9651484699972763,19,163,424
48857,1.43909367202644,26,212,480
48858,1.662119896979059,14,122,364
48860,3.9095732855705254,19,167,425
48861,2.5624873859865303,26,178,497
48864,1.092582840597,24,205,513
48865,6.5144369140319975,17,168,386
48866,0.399129487778052,23,172,482
48867,0.82497877584610535,25,187,463
48870,7.345195754789175,17,164,406
48871,1.6830693618715933,17,163,443
48872,1.5086467111594477,30,207,490
48873,0.38980061778856284,20,178,445
48874,4.280129279285611,14,160,447
48875,2.239135157455988,23,174,458
48876,1.1689402316516013,24,187,523
