ZIP,LAT,LONG
56117,43.523116,-95.687376
56118,43.936028,-95.029368
56119,43.713721,-95.462996
56120,43.960117,-94.791747
56121,43.534615,-94.584233
56122,43.898445,-95.956
56123,44.086937,-95.592414
56125,44.054516,-95.547738
56127,43.547487,-94.764716
56128,43.881542,-96.110303
56129,43.529203,-96.041896
56131,43.855847,-95.572539
56132,44.203451,-95.764941
56134,43.789546,-96.231234
56136,44.495189,-96.414125
56137,43.822584,-95.30966
56138,43.537043,-96.380224
56139,44.103929,-96.179427
56140,43.909432,-96.367168
56141,43.886293,-95.803384
56142,44.46764,-96.231042
56143,43.627684,-95.002409
56144,43.838593,-96.386803
56145,44.055796,-95.173869
56146,43.580062,-96.103432
56147,43.757406,-96.057684
56149,44.304157,-96.305564
56150,43.628218,-95.197159
56151,44.031451,-95.929422
56152,44.227155,-95.281359
56153,43.826383,-96.024232
56155,43.765868,-95.946055
56156,43.66151,-96.227229
56157,44.404175,-95.948377
56158,43.633815,-96.083931
56159,43.943175,-94.937433
56160,43.829148,-94.805151
56161,43.707031,-95.324827
56162,43.840329,-94.66735
56164,44.053834,-96.333008
56165,43.725343,-95.703057
56166,44.203001,-95.380986
56167,43.553927,-95.408728
56168,43.609252,-95.799591
56169,44.332055,-96.011097
56170,44.16455,-96.095184
56171,43.671285,-94.761789
56172,44.014163,-95.775513
56173,43.52506,-96.241864
56174,44.016336,-95.305092
56175,44.260701,-95.638506
56176,43.783287,-94.720493
56178,44.285664,-96.128091
56180,44.246204,-95.459592
56181,43.677795,-94.626602
56183,44.029019,-95.431132
56185,43.798534,-95.824238
56186,44.025279,-96.077471
56187,43.622795,-95.583202
56201,45.102185,-95.041816
56207,45.505918,-96.066571
56208,45.246719,-96.00477
56209,45.12725,-94.811967
56210,45.557351,-96.559578
56211,45.593133,-96.687979
56212,45.130873,-96.323833
56214,44.610477,-95.324368
56215,45.317716,-95.571951
56216,44.942501,-95.059379
56218,44.826953,-95.940466
56219,45.59729,-96.817874
56220,44.726335,-96.291347
56221,45.560013,-96.187081
56222,44.985399,-95.356764
56223,44.762144,-95.818773
56224,44.375843,-95.068124
56225,45.440973,-96.442682
56226,45.40733,-95.678281
56227,45.290841,-96.168828
56228,44.951235,-94.685178
56229,44.594036,-95.716384
56230,44.792114,-95.088916
56231,45.27951,-95.763212
56232,44.92716,-96.03801
56235,45.709727,-96.016509
56236,45.664953,-96.396115
56237,44.623589,-95.43109
56239,44.504141,-95.910813
56240,45.562563,-96.48365
56241,44.797886,-95.572946
56243,45.170236,-94.686485
56244,45.477723,-95.780133
56245,44.684045,-95.677295
56248,45.78621,-96.135808
56249,45.318731,-95.901564
56251,45.143722,-94.920176
56252,45.178253,-95.310123
56253,44.95818,-94.866193
56255,44.389516,-95.420958
56256,45.016942,-96.212703
56257,44.969258,-96.402151
56258,44.436606,-95.746316
56260,44.963275,-95.482997
56262,45.115071,-95.869707
56263,44.42149,-95.532478
56264,44.586807,-95.981253
56265,44.999823,-95.706482
56266,44.421061,-94.914515
56267,45.582463,-95.928793
56270,44.559922,-94.965267
56271,45.241158,-95.414434
56273,45.317879,-94.979933
56274,45.897893,-96.244534
56276,45.240992,-96.307336
56277,44.767422,-94.993117
56278,45.348003,-96.379955
56279,45.218831,-95.169843
56280,44.632751,-96.165617
56281,44.948323,-95.164811
56282,45.02953,-95.223518
56283,44.528006,-95.138872
56284,44.773488,-95.212128
56285,44.788327,-95.345197
56287,44.475752,-95.326447
56288,45.243115,-94.943643
56289,45.333188,-95.224451
56291,44.622612,-96.062063
56292,44.502071,-95.456501
56293,44.416511,-95.259903
56294,44.314874,-95.213085
56295,45.043139,-95.848874
56296,45.82561,-96.477229
56297,44.636795,-95.553607
56301,45.487084,-94.242777
56303,45.574017,-94.215271
56304,45.53037,-94.057203
56307,45.62681,-94.591029
56308,45.867614,-95.394257
56309,46.07926,-95.805971
56310,45.633476,-94.451336
56311,45.897453,-95.895579
56312,45.4566,-94.969177
56313,45.784022,-93.552745
56314,45.814701,-94.432957
56315,45.980142,-95.593376
56316,45.505682,-95.142779
56318,45.853038,-94.67453
56319,46.010823,-95.215688
56320,45.466777,-94.402803
56321,45.579722,-94.391868
56323,45.629632,-95.723921
56324,46.16896,-95.904066
56325,45.562902,-94.947199
56326,46.039558,-95.670809
56327,45.754477,-95.608226
56328,45.951903,-94.521467
56329,45.709067,-93.914815
56330,45.753241,-93.756384
56331,45.678998,-94.671722
56332,45.967416,-95.506404
56334,45.574381,-95.33678
56335,45.60137,-94.859334
56336,45.820725,-94.762557
56338,46.002981,-93.834143
56339,45.824978,-95.821158
56340,45.759467,-94.429019
56342,46.18381,-93.368969
56343,45.796066,-95.713065
56345,46.009996,-94.383791
56347,45.970711,-94.860558
56349,45.718244,-95.520151
56350,46.305029,-93.230407
56352,45.6418,-94.806359
56353,45.803664,-93.629079
56354,46.064044,-95.281737
56355,45.941442,-95.245716
56356,45.6336,-94.72762
56357,45.691525,-93.798163
56358,45.83798,-93.446139
56359,46.099612,-93.66533
56360,45.88734,-95.103613
56361,46.160236,-95.332488
56362,45.402031,-94.712237
56363,45.69715,-93.652212
56364,46.018654,-94.071943
56367,45.763756,-94.182051
56368,45.464267,-94.56116
56369,45.469038,-94.335834
56371,45.433334,-94.637167
56373,45.85974,-94.230562
56374,45.565877,-94.316571
56375,45.701222,-94.274581
56376,45.502461,-94.667468
56377,45.64023,-94.226839
56378,45.725034,-94.987283
56379,45.639682,-94.082677
56381,45.556817,-95.537775
56382,45.907863,-94.598327
56384,45.809944,-94.567527
56385,45.68966,-95.21375
56386,46.114439,-93.519502
56387,45.520868,-94.242982
56389,45.801276,-95.086381
56401,46.322919,-94.12521
56425,46.343935,-94.276015
56431,46.49109,-93.635569
56433,46.950669,-94.688275
56434,46.337962,-94.934379
56435,46.805864,-94.531858
56437,46.245745,-95.058493
56438,46.1386,-94.819179
56440,46.141976,-94.955089
56441,46.577763,-93.98148
56442,46.678212,-94.102014
56443,46.174026,-94.579512
56444,46.435784,-93.888944
56446,46.128838,-95.09749
56447,46.731923,-93.883667
56448,46.78812,-94.082154
56449,46.178548,-94.261423
56450,46.236874,-93.843027
56452,46.957022,-94.448224
56453,46.316002,-95.175374
56455,46.440986,-94.000623
56458,47.195795,-95.002022
56461,47.232073,-94.853912
56464,46.768824,-95.10417
56465,46.537322,-94.11443
56466,46.436002,-94.624955
56467,46.974819,-94.830974
56468,46.493254,-94.311291
56469,46.781236,-93.566778
56470,47.026894,-95.091886
56472,46.582338,-94.340826
56473,46.358254,-94.469836
56474,46.723289,-94.396599
56475,46.079719,-94.545992
56477,46.644616,-95.000175
56479,46.434608,-94.794542
56481,46.463002,-94.93624
56482,46.464284,-95.147694
56484,47.111209,-94.482388
56501,46.840111,-95.827361
56510,47.35881,-96.524868
56511,46.842476,-96.016346
56514,46.64577,-96.431434
56515,46.307322,-95.690808
56516,47.444667,-95.971019
56517,47.550084,-96.559409
56518,46.490076,-95.250361
56519,47.161941,-96.478978
56520,46.28975,-96.497076
56521,46.999299,-95.901808
56522,46.134508,-96.389964
56523,47.638349,-96.80865
56524,46.216786,-95.615481
56525,46.67156,-96.751925
56527,46.372621,-95.314968
56528,46.521354,-95.823814
56529,46.878919,-96.696187
56531,45.991594,-95.981567
56533,46.398688,-96.1421
56534,46.471585,-96.011412
56535,47.677541,-96.041655
56536,47.041467,-96.532866
56537,46.276711,-96.091938
56540,47.540347,-96.274227
56541,47.17327,-96.141377
56542,47.568077,-95.727783
56543,46.285406,-96.336533
56544,46.757786,-95.605437
56545,47.397374,-96.243251
56546,47.104877,-96.720074
56547,46.889472,-96.553728
56548,47.368272,-96.745362
56549,46.847746,-96.312245
56550,47.273933,-96.74306
56551,46.318939,-95.454375
56552,46.985198,-96.234114
56553,46.429417,-96.617555
56554,46.885536,-96.116088
56556,47.662952,-95.879974
56557,47.303709,-95.835947
56560,46.835221,-96.734828
56562,46.864506,-96.770166
56563,46.866814,-96.755342
56565,46.048626,-96.315132
56566,47.245965,-95.604853
56567,46.549791,-95.374425
56568,47.535231,-96.783178
56569,47.078388,-95.827042
56570,46.917929,-95.367136
56571,46.433809,-95.542709
56572,46.605236,-96.084155
56573,46.610235,-95.542244
56574,47.198997,-96.705549
56575,47.042407,-95.434841
56576,46.475948,-95.739557
56578,46.940894,-95.641496
56579,46.463532,-96.338658
56580,46.736062,-96.604014
56581,47.462333,-96.761828
56583,46.003328,-96.406589
56584,47.223664,-96.237407
56585,47.088344,-96.246307
56586,46.318269,-95.8309
56587,46.636631,-95.856523
56588,46.209179,-95.496981
56589,47.21196,-95.727525
56590,46.028103,-96.152761
56591,47.101357,-95.857318
56592,47.531609,-96.007823
56594,46.549021,-96.644934
56601,47.510829,-94.82092
56621,47.397973,-95.414062
56623,48.596877,-94.600709
56626,47.376691,-94.149463
56627,48.194406,-94.047949
56628,47.702088,-93.533741
56629,48.512193,-94.165471
56630,47.738964,-94.510306
56633,47.318784,-94.50118
56634,47.680725,-95.39813
56636,47.39047,-93.84871
56637,47.618205,-93.843619
56639,47.918539,-93.536233
56641,47.201891,-94.260143
56644,47.778021,-95.512732
56646,47.783068,-95.633256
56647,47.689935,-94.618731
56649,48.533133,-93.163134
56650,47.998056,-94.557478
56651,47.454496,-95.616723
56652,47.708135,-95.22766
56653,48.283385,-93.574938
56654,48.431201,-93.964932
56655,46.980791,-94.231476
56657,47.57291,-93.63673
56658,48.112487,-93.932981
56659,47.551229,-94.048817
56660,47.992586,-94.192822
56661,47.835047,-94.125028
56662,46.862207,-93.853011
56663,47.50595,-94.442677
56666,48.033237,-94.821241
56667,47.722113,-94.968993
56668,48.61505,-93.345358
56669,48.371352,-93.210038
56670,47.828897,-94.865169
56671,47.943359,-95.338779
56672,47.072504,-94.00184
56673,48.774487,-95.149609
56676,47.522354,-95.201072
56678,47.43646,-95.115242
56680,47.659009,-93.954669
56681,47.553943,-94.264157
56683,47.736271,-94.7509
56684,47.870168,-95.699374
56685,48.238688,-94.531271
56686,48.784049,-94.911697
56688,47.805467,-93.839563
56701,48.120464,-96.200014
56710,48.218086,-96.997682
56711,48.984208,-95.058739
56713,48.351138,-96.814456
56714,48.788391,-96.005467
56715,47.806422,-95.949087
56716,47.743247,-96.555408
56720,48.563465,-96.904542
56721,47.970648,-96.949756
56722,47.984776,-96.650566
56723,47.804902,-96.805928
56724,48.445299,-95.734759
56725,48.143921,-95.711952
56726,48.724517,-96.217151
56727,48.34688,-95.389489
56728,48.784278,-96.977461
56729,48.669163,-96.593584
56731,48.913017,-97.072561
56732,48.584211,-96.46733
56733,48.638028,-96.895705
56734,48.769619,-96.603622
56735,48.910175,-96.635315
56736,47.706473,-96.211901
56737,48.406856,-96.009116
56738,48.347178,-96.337148
56742,47.9306,-95.827932
56744,48.232575,-97.117183
56748,47.920629,-96.007445
56750,47.88585,-96.297316
56751,48.811428,-95.757474
56754,47.983396,-96.187004
56755,48.969716,-97.117923
56756,48.900935,-95.560277
56757,48.478088,-96.898134
56758,48.470412,-96.54114
56759,48.550867,-96.081018
56760,48.240377,-96.445796
56761,48.608618,-95.69708
56762,48.168765,-96.74148
56763,48.807304,-95.341393
57001,43.004185,-96.657255
57002,44.287826,-96.677529
57003,43.746275,-96.755397
57004,43.075775,-96.792476
57005,43.593654,-96.587013
57006,44.316217,-96.79436
57007,44.319236,-96.783974
57010,42.811905,-96.816221
57012,43.593944,-97.278094
57013,43.283105,-96.624962
57014,43.111915,-96.95616
57015,43.425185,-96.97361
57016,43.878074,-96.957571
57017,44.033164,-96.819173
57018,43.797893,-96.981006
57020,43.681278,-96.820156
57021,43.274875,-96.980559
57022,43.856284,-96.736592
57024,43.985418,-96.681515
57025,42.715058,-96.69453
57026,44.247673,-96.495922
57027,43.192125,-96.519558
57028,44.061654,-96.599779
57029,43.334745,-97.470784
57030,43.735725,-96.54371
57031,42.875524,-97.185859
57032,43.424196,-96.678113
57033,43.612706,-96.958466
57034,43.120164,-96.538284
57035,43.646374,-97.079759
57036,43.266729,-97.145938
57037,43.104465,-97.24922
57038,42.577928,-96.576599
57039,43.337838,-96.874855
57040,43.061032,-97.58735
57041,43.721837,-96.884158
57042,43.971319,-97.144098
57043,43.422611,-97.310061
57045,43.205008,-97.528384
57046,42.957636,-97.306648
57047,43.517551,-97.215251
57048,43.741984,-97.200336
57049,42.523328,-96.509711
57050,44.156906,-97.0201
57051,44.217416,-97.350687
57052,43.292356,-97.707966
57053,43.409594,-97.1372
57054,44.11673,-97.259525
57055,43.66685,-96.743898
57057,44.102232,-96.95925
57058,43.743878,-97.401911
57059,43.119205,-97.764306
57061,44.244494,-97.044031
57062,42.846199,-97.945247
57063,42.930268,-97.684565
57064,43.455629,-96.874889
57065,43.900434,-96.606295
57066,42.988653,-97.867208
57067,43.045592,-97.469006
57068,43.572833,-96.499455
57069,42.844619,-96.986388
57070,43.182034,-97.170165
57071,44.272319,-96.962925
57072,42.988979,-97.205028
57073,43.005958,-97.055057
57075,43.99616,-96.967302
57076,43.971525,-97.359727
57077,43.308778,-96.752405
57078,42.915648,-97.446689
57103,43.538037,-96.69203
57104,43.603016,-96.704273
57105,43.520296,-96.735607
57106,43.510502,-96.834884
57107,43.598741,-96.816958
57108,43.477461,-96.704757
57110,43.544798,-96.638402
57117,43.531243,-96.754971
57197,43.524551,-96.73861
57201,44.936722,-97.092757
57212,44.37853,-97.139459
57213,44.57012,-96.536883
57214,44.480491,-97.195146
57216,45.30324,-96.529779
57217,45.086733,-97.665461
57218,44.652379,-96.592103
57219,45.290641,-97.796148
57220,44.45976,-96.917332
57221,44.608917,-97.441378
57223,44.712299,-96.994353
57224,45.811883,-97.155275
57225,44.883544,-97.728093
57226,44.788077,-96.730646
57227,45.375905,-96.728121
57231,44.375816,-97.582277
57232,45.623412,-97.399926
57233,44.509922,-97.399324
57234,44.610285,-96.894291
57235,45.071967,-97.320432
57236,44.985548,-97.585622
57237,44.797699,-96.500497
57238,44.873359,-96.860868
57239,45.510884,-97.31312
57241,44.695552,-97.216193
57242,44.774131,-97.357985
57243,44.912943,-97.44237
57245,44.893654,-96.918338
57246,45.054911,-96.66698
57247,45.712201,-97.463181
57248,44.583522,-97.18799
57249,44.383398,-97.370502
57251,45.276515,-96.934706
57252,45.200406,-96.612559
57255,45.851107,-96.947957
57256,45.249962,-97.196982
57257,45.49661,-97.030948
57258,44.882722,-97.927448
57259,45.002493,-96.563489
57260,45.841733,-96.719612
57261,45.545582,-97.49956
57262,45.668703,-97.073638
57263,45.140528,-97.00799
57264,45.107946,-96.81089
57265,44.992127,-96.781509
57266,45.28982,-97.092722
57268,44.567964,-96.689414
57269,45.224257,-96.800243
57270,45.848663,-97.330977
57271,44.75847,-97.538215
57272,45.108232,-97.4837
57273,45.333152,-97.275195
57274,45.31018,-97.555747
57276,44.435942,-96.617911
57278,44.648834,-97.681153
57279,45.41575,-96.869201
57301,43.710912,-98.040463
57311,43.650512,-97.764648
57312,44.193181,-98.38401
57313,43.304789,-98.354755
57314,44.046091,-97.981288
57315,42.988388,-98.040294
57317,43.143555,-98.966447
57319,43.533018,-97.480025
57321,43.870552,-97.54036
57322,44.637971,-97.961977
57323,44.1648,-97.72028
57324,44.301451,-98.045408
57325,43.834901,-99.31203
57328,43.437622,-98.439006
57329,42.980663,-98.145755
57330,43.264542,-98.157694
57331,43.474415,-98.044848
57332,43.5505,-97.656776
57334,43.535165,-97.996338
57335,43.065138,-98.743972
57337,44.00208,-97.781101
57339,44.126676,-99.463922
57340,43.792912,-97.852171
57341,44.094667,-99.117978
57342,43.244625,-98.701247
57344,43.449198,-98.618863
57345,44.578381,-99.444401
57346,44.249138,-99.456674
57348,44.625569,-98.37222
57349,44.030097,-97.5808
57350,44.392466,-98.201934
57353,44.369382,-97.834605
57354,43.193624,-97.844102
57355,43.783607,-98.931444
57356,43.145225,-98.513188
57358,44.075188,-98.422024
57359,43.902463,-98.154388
57361,42.994574,-98.434602
57362,44.469468,-99.071406
57363,43.680487,-98.25552
57364,43.434393,-98.617803
57365,43.811327,-99.416428
57366,43.391569,-97.946598
57367,43.065703,-98.503
57368,43.749509,-98.472097
57369,43.420751,-98.953012
57370,43.816777,-99.16819
57371,44.437149,-99.221494
57373,44.530648,-98.878286
57374,43.753348,-97.599126
57375,43.556414,-98.479919
57376,43.219852,-97.944894
57379,44.270105,-98.52918
57380,43.030618,-98.29855
57381,44.388019,-98.730903
57382,44.055549,-98.679659
57383,43.71733,-98.712725
57384,44.416787,-98.485402
57385,44.046746,-98.30107
57386,44.506667,-97.996974
57401,45.482335,-98.53254
57420,45.281852,-100.142521
57421,45.755478,-97.907063
57422,45.424957,-97.927804
57424,45.020492,-98.523182
57426,45.73484,-98.493636
57427,45.480547,-98.318576
57428,45.452705,-99.67822
57429,45.161167,-98.300506
57430,45.834926,-97.719666
57432,45.682867,-98.031046
57433,45.638241,-98.320765
57434,45.167107,-98.071969
57435,45.153847,-98.914249
57436,44.835547,-98.076968
57437,45.789053,-99.624988
57438,45.065476,-99.153564
57439,45.33465,-98.100066
57440,44.853426,-98.256687
57441,45.826421,-98.513499
57442,45.06175,-100.158139
57445,45.465537,-98.114967
57446,45.870828,-98.15267
57448,45.612128,-99.433272
57449,45.726515,-98.176162
57450,45.20995,-99.82746
57451,45.438013,-98.936567
57452,45.529397,-99.862852
57454,45.611554,-97.76148
57455,45.00698,-99.683039
57456,45.721001,-98.999797
57457,45.877277,-99.154299
57460,45.279575,-98.670681
57461,45.164689,-98.442109
57465,45.150666,-98.666504
57466,45.196976,-99.458493
57467,44.836772,-99.180338
57468,45.49498,-97.743213
57469,44.857384,-98.571778
57470,44.883901,-98.894286
57471,45.404536,-99.318265
57472,45.427652,-100.110208
57473,44.991451,-99.471014
57474,45.292014,-98.278733
57475,45.223553,-99.624634
57476,44.706167,-98.615249
57477,45.03382,-98.144343
57479,45.304151,-98.43819
57481,45.662592,-98.682958
57501,44.527632,-100.309123
57520,44.852798,-100.193658
57521,43.786109,-101.167521
57522,44.510544,-99.963858
57523,43.247601,-99.237659
57528,43.177211,-99.760346
57529,43.230602,-99.563794
57531,43.973671,-100.485912
57532,44.364929,-100.565604
57533,43.350367,-99.420272
57534,43.56121,-99.651871
57536,44.417429,-99.774218
57537,44.578086,-101.067304
57538,43.121162,-99.156625
57540,44.461425,-99.607861
57541,43.594194,-99.911713
57543,43.747765,-101.521076
57544,43.883449,-99.843986
57547,43.489599,-101.423692
57548,44.168374,-99.588372
57551,43.191962,-101.708294
57552,44.262437,-101.217154
57553,44.474594,-101.645588
57555,43.285887,-100.666559
57559,43.931283,-100.722674
57560,43.437107,-101.209602
57562,43.897568,-100.958429
57563,43.349949,-100.421261
57564,44.740369,-100.014646
57566,43.3087,-101.089361
57567,44.133584,-101.707853
57568,43.876471,-100.096054
57569,43.859159,-99.554062
57570,43.252173,-100.885154
57571,43.041473,-99.090413
57572,43.137209,-101.100455
57574,43.125763,-101.385805
57576,43.906086,-100.292316
57577,43.523767,-101.655861
57579,43.576405,-100.788985
57580,43.289423,-100.090188
57584,43.490154,-100.061799
57585,43.557965,-100.384935
57601,45.338976,-100.364733
57620,45.377258,-102.540212
57621,45.772788,-101.081389
57622,44.683117,-101.567013
57623,45.015928,-101.652998
57625,44.979017,-101.025137
57626,44.996783,-102.174187
57630,45.333778,-100.844046
57631,45.589095,-100.296128
57632,45.833456,-100.044213
57633,45.441592,-101.532383
57634,45.773244,-101.865567
57636,45.032464,-101.438087
57638,45.869861,-102.23206
57639,45.678661,-100.807036
57640,45.768832,-102.704525
57641,45.896186,-101.311106
57642,45.790775,-100.71484
57644,45.477538,-102.093672
57645,45.907315,-101.716409
57646,45.680479,-100.05824
57648,45.929783,-100.319922
57649,45.488704,-102.848892
57650,45.830929,-103.034682
57651,45.476863,-103.03443
57652,45.136216,-100.683015
57656,45.423044,-101.106687
57657,45.518884,-100.792161
57658,45.669439,-100.562316
57659,45.890896,-101.094218
57660,45.83209,-101.530815
57661,45.26651,-100.977565
57701,44.121777,-103.201218
57702,44.032012,-103.415359
57703,44.004564,-103.042628
57706,44.158789,-103.101868
57714,43.329195,-101.914725
57716,43.091167,-102.196028
57717,44.933879,-103.895745
57718,44.170504,-103.369156
57719,44.231201,-102.994377
57720,45.537168,-103.586067
57722,43.443214,-102.987369
57724,45.573791,-104.001141
57725,43.932032,-102.7919
57730,43.726576,-103.648599
57732,44.329012,-103.689034
57735,43.287937,-103.85355
57737,44.555435,-102.517339
57738,43.684853,-103.158718
57741,44.410498,-103.472882
57744,43.793475,-103.033857
57745,44.013264,-103.785659
57747,43.37376,-103.519145
57748,44.585172,-102.010628
57750,43.5929,-101.945128
57751,43.869135,-103.426932
57752,43.429333,-102.201331
57754,44.255434,-103.887569
57755,45.868326,-103.347178
57756,43.237288,-102.475437
57758,44.994621,-102.737081
57759,44.227818,-103.556798
57760,44.894658,-103.334676
57761,44.227284,-102.785434
57762,44.753351,-103.619692
57763,43.123511,-103.251157
57764,43.257861,-102.771135
57766,43.356096,-103.177535
57767,44.136748,-102.571112
57769,44.245301,-103.288634
57770,43.084341,-102.654268
57772,43.477183,-102.527554
57773,43.594435,-103.592474
57775,44.093016,-102.001651
57776,45.236414,-103.507964
57779,44.568767,-103.760725
57780,43.767506,-102.479503
57782,43.249431,-103.180503
57783,44.456339,-103.925266
57785,44.402472,-103.188819
57787,44.667994,-102.657839
57788,44.616964,-103.204941
57790,44.104078,-102.200877
57791,44.247026,-102.457512
57792,44.59754,-102.367975
57793,44.525287,-103.578811
57794,43.120681,-102.406979
57799,44.498152,-103.872505
58001,46.448366,-96.740812
58002,46.97109,-97.397242
58004,47.026475,-97.270723
58005,47.052614,-96.950996
58006,47.096824,-97.203601
58007,47.025192,-97.457242
58008,46.308142,-97.002379
58009,47.32658,-97.244403
58011,46.927793,-97.544021
58012,46.941686,-97.168331
58013,46.057851,-97.353266
58015,46.592204,-96.815431
58016,47.366113,-97.462952
58017,46.043361,-97.851471
58018,46.434565,-96.888742
58021,46.736154,-97.08213
58027,46.633177,-97.630735
58029,47.119024,-97.394066
58030,46.030334,-96.668186
58031,46.767684,-97.671491
58032,46.07644,-97.654761
58033,46.4347,-97.91956
58035,47.253416,-97.430516
58036,47.15463,-96.963263
58038,47.245071,-96.994784
58040,46.189495,-97.685
58041,46.036544,-96.906425
58042,46.970891,-96.956035
58043,45.970214,-97.537917
58045,47.388882,-97.016318
58046,47.322086,-97.727721
58047,46.713528,-96.872858
58048,47.198821,-97.223655
58049,46.670689,-97.991465
58051,46.636833,-97.021501
58052,46.63462,-97.279569
58053,46.052505,-97.18054
58054,46.416881,-97.668722
58056,47.236875,-97.929491
58057,46.425466,-97.267553
58058,46.180584,-96.971607
58059,46.832371,-97.143569
58060,46.267715,-97.426686
58061,46.274595,-96.894203
58062,46.637537,-97.839516
58063,46.959034,-97.797584
58064,47.139612,-97.632489
58065,47.200352,-97.766154
58067,46.072878,-97.49869
58068,46.550685,-97.416545
58069,46.243089,-97.839604
58071,46.941278,-97.682736
58072,46.927034,-98.008336
58074,46.218057,-96.87601
58075,46.275536,-96.730394
58076,46.274056,-96.607449
58077,46.524583,-96.976013
58078,46.867244,-96.942162
58079,46.86844,-97.366681
58081,46.313857,-97.143829
58102,46.92721,-96.834819
58103,46.856347,-96.82246
58104,46.793179,-96.838434
58105,46.895884,-96.803639
58201,47.866638,-97.141144
58202,47.92146,-97.075139
58203,47.970477,-97.16549
58204,47.960469,-97.370795
58205,47.95475,-97.395254
58210,48.405691,-98.111589
58212,47.695166,-97.997378
58214,47.926891,-97.4975
58216,48.879383,-97.442869
58218,47.592361,-97.059216
58219,47.476068,-96.878197
58220,48.797612,-97.742027
58222,48.618537,-97.682198
58223,47.519634,-97.016444
58224,48.167781,-97.943082
58225,48.611238,-97.222779
58227,48.549096,-97.892709
58228,47.868067,-97.345202
58229,48.514016,-98.242608
58230,47.492526,-97.821541
58231,48.202238,-97.829398
58233,48.201661,-97.546065
58235,48.090058,-97.483082
58236,48.718443,-97.504782
58237,48.415203,-97.400931
58238,48.779537,-97.397941
58239,48.919596,-98.684906
58240,47.635966,-97.48458
58241,48.709462,-97.699433
58243,48.514235,-97.679526
58244,48.11034,-97.657525
58249,48.822796,-98.326795
58250,48.274343,-98.022295
58251,47.954354,-97.699884
58254,47.774007,-98.15
58255,48.996767,-98.353905
58256,48.084038,-97.200214
58257,47.490249,-97.285041
58258,48.011374,-97.3383
58259,48.020465,-98.120838
58260,48.637094,-98.048609
58261,48.242266,-97.319417
58262,48.681,-97.877567
58265,48.956126,-97.590287
58266,48.000939,-97.849975
58267,47.755019,-97.629119
58269,48.698177,-98.157538
58270,48.394753,-97.791155
58271,48.912895,-97.289694
58272,48.007621,-97.984915
58273,48.297483,-97.662764
58274,47.491898,-97.488544
58275,47.690471,-97.105092
58276,48.624014,-97.456036
58277,47.608381,-97.82331
58278,47.781229,-97.121467
58281,48.855839,-98.616489
58282,48.898141,-97.94185
58301,48.141836,-98.893438
58310,48.566713,-99.553099
58311,48.645227,-98.557163
58313,48.166169,-100.036646
58316,48.844632,-99.80279
58317,48.626244,-99.403518
58318,48.858083,-100.39742
58321,48.202445,-98.314422
58323,48.841487,-98.923128
58324,48.479405,-99.220932
58325,48.28948,-99.118266
58327,48.104377,-98.568244
58329,48.862438,-100.0721
58330,48.43375,-98.478781
58331,48.638515,-99.090041
58332,48.044165,-99.772982
58335,47.970499,-99.016593
58338,48.526201,-98.627124
58339,48.972517,-99.324612
58341,47.767635,-99.876653
58343,48.295858,-99.728761
58344,48.016523,-98.343004
58345,48.306617,-98.375144
58346,48.289988,-99.427829
58348,47.95344,-99.521094
58351,48.09797,-99.314636
58352,48.695589,-98.857768
58353,48.64021,-99.59009
58355,48.578444,-98.39595
58356,47.671392,-99.072079
58357,47.939783,-99.216787
58361,47.752047,-98.375596
58362,48.230989,-99.059859
58363,48.769264,-99.465532
58365,48.841341,-99.231706
58366,48.653521,-99.874028
58367,48.881881,-99.556133
58368,48.239469,-100.031162
58369,48.95891,-99.813735
58370,47.985147,-98.86648
58372,48.942452,-99.012007
58374,47.824576,-99.095041
58377,48.471646,-98.872965
58379,47.896628,-98.821626
58380,47.825153,-98.501854
58381,47.825765,-98.748768
58382,48.318001,-98.799048
58384,48.595867,-100.26556
58385,48.472729,-99.645585
58386,48.318725,-99.598751
58401,46.884312,-98.766742
58402,46.881949,-98.687913
58405,46.914592,-98.696736
58413,45.985451,-99.332346
58415,46.361573,-98.485453
58416,47.551001,-98.361428
58418,47.421423,-99.638932
58420,47.061018,-98.85844
58421,47.440419,-99.076593
58422,47.593516,-99.405537
58423,47.428453,-99.830534
58424,46.878988,-99.094314
58425,47.453704,-98.118284
58426,47.218226,-98.579339
58428,46.807934,-99.749171
58429,47.204691,-98.17407
58430,47.508825,-100.256876
58431,46.508341,-98.503912
58433,46.366412,-98.721914
58436,46.076099,-98.579913
58438,47.667399,-99.568378
58439,45.968075,-98.830849
58440,46.278297,-99.162138
58441,46.175288,-98.368493
58442,46.553679,-99.179594
58443,47.464343,-98.681191
58444,47.484024,-100.140744
58445,47.557233,-98.78318
58448,47.305788,-98.204932
58451,47.450264,-99.971738
58452,47.54019,-98.229147
58454,46.584322,-98.951788
58455,47.302513,-98.728706
58456,46.251934,-98.953218
58458,46.367944,-98.293849
58460,46.309722,-99.32202
58461,46.649509,-98.191611
58463,47.491985,-100.473402
58464,47.61293,-98.608539
58466,46.609213,-98.369436
58467,46.874843,-99.330452
58472,46.638569,-98.650249
58474,46.102707,-98.142267
58475,47.146989,-99.534225
58476,47.19385,-99.004507
58477,47.220955,-100.520799
58478,47.161778,-99.745442
58479,47.088795,-98.20338
58480,46.945029,-98.259337
58481,46.934507,-98.423607
58482,46.868757,-99.900895
