concept_id,condition_count,patient_count
43773893,20,20
43773894,20,20
43773895,20,20
43775151,20,20
43775152,20,20
43775157,20,20
43775158,20,20
43775685,20,20
43775686,20,20
43777437,20,20
43777438,20,20
43777558,20,20
43777580,20,20
43777657,20,20
43777658,20,20
43777682,20,20
43777726,20,20
43777729,20,20
43778245,20,20
43778247,20,20
43778266,20,20
43778267,20,20
43778268,20,20
43778269,20,20
43778432,20,20
43778433,20,20
43778450,20,20
43778451,20,20
43778452,20,20
43778461,20,20
43779715,20,20
43779716,20,20
43780121,20,20
43780125,20,20
43780126,20,20
43780131,20,20
43780136,20,20
43780137,20,20
43780420,20,20
43780602,20,20
43782045,20,20
43782046,20,20
43782047,20,20
43782049,20,20
43782051,20,20
43782052,20,20
43782053,20,20
43782054,20,20
43782055,20,20
43782056,20,20
43782057,20,20
43782058,20,20
43782059,20,20
43782060,20,20
43782061,20,20
43782062,20,20
43782063,20,20
43782064,20,20
43782065,20,20
43782066,20,20
43782067,20,20
43782069,20,20
43782170,20,20
43784224,20,20
43784225,20,20
43784226,20,20
43784227,20,20
43784228,20,20
43784229,20,20
43784230,20,20
43785219,20,20
43785314,20,20
43785315,20,20
43785316,20,20
43785317,20,20
43785318,20,20
43785319,20,20
43785320,20,20
43785321,20,20
43785322,20,20
43785323,20,20
43785324,20,20
43785325,20,20
43785326,20,20
43785482,20,20
43785483,20,20
43786498,20,20
43786500,20,20
43786501,20,20
43787397,20,20
43787412,20,20
43787794,20,20
43787795,20,20
43788025,20,20
43788026,20,20
43788601,20,20
43788602,20,20
43788675,20,20
43788676,20,20
43788884,20,20
43789093,20,20
43789094,20,20
43789403,20,20
43789416,20,20
43789642,20,20
43789791,20,20
43789941,20,20
43789942,20,20
43790071,20,20
43790072,20,20
43790073,20,20
43790074,20,20
43790075,20,20
43790124,20,20
43790125,20,20
43790126,20,20
43790127,20,20
43790128,20,20
43790192,20,20
43790200,20,20
43790201,20,20
43790218,20,20
43790352,20,20
43790546,20,20
43790650,20,20
43790686,20,20
43790766,20,20
43790988,20,20
43791228,20,20
43791230,20,20
43791231,20,20
43791277,20,20
43791494,20,20
43791495,20,20
43791537,20,20
43808199,20,20
43808200,20,20
43808201,20,20
43808202,20,20
43808207,20,20
43808250,20,20
43808251,20,20
43808330,20,20
43808332,20,20
43808333,20,20
43808334,20,20
43808468,20,20
43808469,20,20
43808470,20,20
43808714,20,20
43808768,20,20
43808792,20,20
43808793,20,20
43808794,20,20
43808795,20,20
43808846,20,20
43808917,20,20
43808919,20,20
43808920,20,20
43808921,20,20
43808922,20,20
43808923,20,20
43808967,20,20
43809008,20,20
43809396,20,20
43809397,20,20
43809398,20,20
43809399,20,20
43809526,20,20
43809662,20,20
43809700,20,20
43809720,20,20
43809768,20,20
43809781,20,20
43809823,20,20
43809824,20,20
43809831,20,20
43809832,20,20
43809833,20,20
43810230,20,20
43810385,20,20
43811215,20,20
43811216,20,20
43811217,20,20
43811219,20,20
43811221,20,20
43811222,20,20
43811223,20,20
43811224,20,20
43811696,20,20
43811697,20,20
43813359,20,20
43813360,20,20
43813472,20,20
43813473,20,20
43813474,20,20
43813475,20,20
43813605,20,20
43813606,20,20
43813685,20,20
43813730,20,20
43813731,20,20
43814234,20,20
43814235,20,20
43814236,20,20
43814263,20,20
43814412,20,20
43814413,20,20
43814414,20,20
43814415,20,20
43814416,20,20
43814417,20,20
43814418,20,20
43814430,20,20
43814687,20,20
43814733,20,20
43815910,20,20
43816135,20,20
43816136,20,20
43816143,20,20
43816148,20,20
43816151,20,20
43816413,20,20
43816414,20,20
43816418,20,20
43816419,20,20
43818047,20,20
43818048,20,20
43818050,20,20
43818051,20,20
43818052,20,20
43818053,20,20
43818054,20,20
43818055,20,20
43818056,20,20
43818057,20,20
43818058,20,20
43818059,20,20
43818061,20,20
43818062,20,20
43818064,20,20
43818094,20,20
43818095,20,20
43818099,20,20
43818169,20,20
43820205,20,20
43820206,20,20
43820207,20,20
43820208,20,20
43820209,20,20
43820210,20,20
43820211,20,20
43820212,20,20
43820213,20,20
43820214,20,20
43820215,20,20
43820216,20,20
43820217,20,20
43820219,20,20
43820220,20,20
43820221,20,20
43820222,20,20
43820223,20,20
43820224,20,20
43820225,20,20
43820226,20,20
43820227,20,20
43821327,20,20
43821328,20,20
43821366,20,20
43821367,20,20
43821368,20,20
43821369,20,20
43821370,20,20
43821371,20,20
43821372,20,20
43821373,20,20
43821374,20,20
43821375,20,20
43821376,20,20
43821377,20,20
43821378,20,20
43821529,20,20
43821533,20,20
43821534,20,20
43821962,20,20
43822618,20,20
43822619,20,20
43822620,20,20
43822621,20,20
43822622,20,20
43822623,20,20
43822624,20,20
43823538,20,20
43823539,20,20
43823611,20,20
43823662,20,20
43823663,20,20
43823664,20,20
43823678,20,20
43823680,20,20
43823681,20,20
43823683,20,20
43823684,20,20
43823685,20,20
43823687,20,20
43823970,20,20
43823971,20,20
43823972,20,20
43823973,20,20
43824796,20,20
43824797,20,20
43824846,20,20
43824847,20,20
43824921,20,20
43825291,20,20
43825360,20,20
43825362,20,20
43825363,20,20
43825673,20,20
43825707,20,20
43825897,20,20
43825898,20,20
43825899,20,20
43825900,20,20
43825901,20,20
43825902,20,20
43826026,20,20
43826145,20,20
43826146,20,20
43826147,20,20
43826148,20,20
43826149,20,20
43826303,20,20
43826304,20,20
43826305,20,20
43826306,20,20
43826307,20,20
43826363,20,20
43826364,20,20
43826366,20,20
43826432,20,20
43826442,20,20
43826543,20,20
43826544,20,20
43826753,20,20
43826754,20,20
43826755,20,20
43826827,20,20
43826951,20,20
43827416,20,20
43827417,20,20
43827418,20,20
43827476,20,20
43827560,20,20
43827712,20,20
43827755,20,20
43827779,20,20
43827846,20,20
43827847,20,20
43827848,20,20
43827862,20,20
43827863,20,20
43827916,20,20
43828229,20,20
43828230,20,20
43828475,20,20
43828476,20,20
43828553,20,20
43828900,20,20
43829056,20,20
43829167,20,20
43829168,20,20
43829169,20,20
43829310,20,20
43829688,20,20
43829758,20,20
43830029,20,20
43831347,20,20
43831473,20,20
43831583,20,20
43831700,20,20
43831724,20,20
43831761,20,20
43831762,20,20
43831765,20,20
43832328,20,20
43832355,20,20
43832356,20,20
43832359,20,20
43832498,20,20
43832499,20,20
43832500,20,20
43832549,20,20
43832550,20,20
43832551,20,20
43832552,20,20
43832679,20,20
43832680,20,20
43832681,20,20
43834100,20,20
43834101,20,20
43834325,20,20
43834326,20,20
43834327,20,20
43834333,20,20
43834625,20,20
43834626,20,20
43834629,20,20
43834630,20,20
43834632,20,20
43836209,20,20
43836210,20,20
43836211,20,20
43836212,20,20
43836213,20,20
43836214,20,20
43836215,20,20
43836216,20,20
43836217,20,20
43836218,20,20
43836219,20,20
43836220,20,20
43836221,20,20
43836222,20,20
43836223,20,20
43836225,20,20
43836226,20,20
43836227,20,20
43836229,20,20
43836231,20,20
43836241,20,20
43836242,20,20
43836262,20,20
43836347,20,20
43836348,20,20
43836349,20,20
43838295,20,20
43838297,20,20
43838298,20,20
43838299,20,20
43838300,20,20
43838301,20,20
43838303,20,20
43838304,20,20
43838305,20,20
43838306,20,20
43838307,20,20
43838308,20,20
43838309,20,20
43838310,20,20
43838311,20,20
43838312,20,20
43838313,20,20
43838314,20,20
43838315,20,20
43838316,20,20
43838317,20,20
43839437,20,20
43839438,20,20
43839439,20,20
43839440,20,20
43839441,20,20
43839442,20,20
43839443,20,20
43839444,20,20
43839445,20,20
43839446,20,20
43839447,20,20
43839448,20,20
43839449,20,20
43839450,20,20
43839451,20,20
43839452,20,20
43839453,20,20
43839454,20,20
43839455,20,20
43839456,20,20
43839457,20,20
43839458,20,20
43839459,20,20
43839460,20,20
43839461,20,20
43839462,20,20
43839463,20,20
43839464,20,20
43839622,20,20
43839623,20,20
43839624,20,20
43839625,20,20
43839626,20,20
43840540,20,20
43840541,20,20
43840542,20,20
43840707,20,20
43840708,20,20
43840709,20,20
43840710,20,20
43840711,20,20
43840712,20,20
43840713,20,20
43840714,20,20
43840715,20,20
43840716,20,20
43841724,20,20
43841779,20,20
43841780,20,20
43841781,20,20
43842039,20,20
43842040,20,20
43842041,20,20
43842291,20,20
43842292,20,20
43842293,20,20
43842897,20,20
43842964,20,20
43842965,20,20
43842966,20,20
43843197,20,20
43843266,20,20
43843336,20,20
43843401,20,20
43843710,20,20
43843711,20,20
43843712,20,20
43843713,20,20
43843725,20,20
43843738,20,20
43843749,20,20
43843947,20,20
43843948,20,20
43843952,20,20
43843953,20,20
43843954,20,20
43844098,20,20
43844099,20,20
43844100,20,20
43844232,20,20
43844233,20,20
43844234,20,20
43844235,20,20
43844381,20,20
43844382,20,20
43844383,20,20
43844384,20,20
43844429,20,20
43844487,20,20
43844493,20,20
43844494,20,20
43844495,20,20
43844496,20,20
43844497,20,20
43844635,20,20
43844636,20,20
43844637,20,20
43844870,20,20
43844871,20,20
43844918,20,20
43844942,20,20
43844943,20,20
43844951,20,20
43845018,20,20
43845055,20,20
43845056,20,20
43845057,20,20
43845058,20,20
43845059,20,20
43845102,20,20
43845532,20,20
43845533,20,20
43845575,20,20
43845670,20,20
43845824,20,20
43845840,20,20
43845896,20,20
43845897,20,20
43845924,20,20
43845942,20,20
43846514,20,20
43846599,20,20
43847290,20,20
43847291,20,20
43847292,20,20
43847293,20,20
43847294,20,20
43847297,20,20
43847760,20,20
43847820,20,20
43848066,20,20
43848067,20,20
43848068,20,20
43848069,20,20
43848070,20,20
43849441,20,20
43849569,20,20
43849689,20,20
43849714,20,20
43849715,20,20
43849716,20,20
43849791,20,20
43849838,20,20
43849843,20,20
43850368,20,20
43850369,20,20
43850371,20,20
43850543,20,20
43850545,20,20
43850546,20,20
43850547,20,20
43850555,20,20
43850556,20,20
43850789,20,20
43850792,20,20
43852272,20,20
43852273,20,20
43852274,20,20
43852275,20,20
43852276,20,20
43852279,20,20
43852578,20,20
43852580,20,20
43852756,20,20
43854175,20,20
43854176,20,20
43854177,20,20
43854178,20,20
43854179,20,20
43854180,20,20
43854181,20,20
43854182,20,20
43854183,20,20
43854184,20,20
43854185,20,20
43854186,20,20
43854187,20,20
43854188,20,20
43854189,20,20
43854191,20,20
43854192,20,20
43854203,20,20
43854282,20,20
43856309,20,20
43856310,20,20
43856311,20,20
43856312,20,20
43856313,20,20
43856314,20,20
43856315,20,20
43856316,20,20
43856317,20,20
43856318,20,20
43856319,20,20
43856320,20,20
43856321,20,20
43856322,20,20
43856323,20,20
43856324,20,20
43856325,20,20
43856326,20,20
43856327,20,20
43856328,20,20
43856329,20,20
43856330,20,20
43856331,20,20
43856332,20,20
43856334,20,20
43857486,20,20
43857487,20,20
43857488,20,20
43857526,20,20
43857527,20,20
43857528,20,20
43857529,20,20
43857530,20,20
43857531,20,20
43857532,20,20
43857533,20,20
43857534,20,20
43857535,20,20
43857536,20,20
43857537,20,20
43857538,20,20
43857539,20,20
43857540,20,20
43857541,20,20
43857542,20,20
43857543,20,20
43857544,20,20
43857545,20,20
43857546,20,20
43857547,20,20
43857548,20,20
43857549,20,20
43857724,20,20
43857725,20,20
43857726,20,20
43857728,20,20
43857729,20,20
43858795,20,20
43858796,20,20
43859817,20,20
43859959,20,20
43859960,20,20
43859961,20,20
43859962,20,20
43860253,20,20
43860254,20,20
43860255,20,20
43860256,20,20
43860257,20,20
43860473,20,20
43860474,20,20
43860475,20,20
43861083,20,20
43861156,20,20
43861157,20,20
43861158,20,20
43861159,20,20
43861383,20,20
43861573,20,20
43861861,20,20
43861862,20,20
43861863,20,20
43862120,20,20
43862121,20,20
43862126,20,20
43862127,20,20
43862271,20,20
43862272,20,20
43862273,20,20
43862274,20,20
43862412,20,20
43862413,20,20
43862414,20,20
43862415,20,20
43862575,20,20
43862576,20,20
43862577,20,20
43862578,20,20
43862579,20,20
43862580,20,20
43862581,20,20
43862582,20,20
43862630,20,20
43862631,20,20
43862699,20,20
43862702,20,20
43862708,20,20
43862709,20,20
43862723,20,20
43862842,20,20
43862843,20,20
43863029,20,20
43863057,20,20
43863059,20,20
43863060,20,20
43863111,20,20
43863189,20,20
43863216,20,20
44038651,20,20
44038652,20,20
44038653,20,20
44039777,20,20
44040253,20,20
44041447,20,20
44041448,20,20
44041449,20,20
44041450,20,20
44041552,20,20
44041553,20,20
44041554,20,20
44042294,20,20
44042295,20,20
44042296,20,20
44042298,20,20
44042513,20,20
44042862,20,20
44042863,20,20
44042956,20,20
44043926,20,20
44043927,20,20
44044099,20,20
44044102,20,20
44044192,20,20
44044193,20,20
44044451,20,20
44045608,20,20
44045609,20,20
44045610,20,20
44045612,20,20
44045687,20,20
44045688,20,20
44045793,20,20
44045794,20,20
44045824,20,20
44046131,20,20
44046132,20,20
44046133,20,20
44046287,20,20
44047520,20,20
44047641,20,20
44047642,20,20
44047643,20,20
44047886,20,20
44047887,20,20
44047888,20,20
44048469,20,20
44048470,20,20
44048471,20,20
44049994,20,20
44050423,20,20
44050424,20,20
44050425,20,20
44050426,20,20
44050433,20,20
44050619,20,20
44050954,20,20
44050955,20,20
44050956,20,20
44050957,20,20
44050958,20,20
44050959,20,20
44051566,20,20
44051797,20,20
44051798,20,20
44053324,20,20
44053527,20,20
44054300,20,20
44054531,20,20
44054533,20,20
44054534,20,20
44054535,20,20
44054536,20,20
44054537,20,20
44054539,20,20
44054540,20,20
44054635,20,20
44054636,20,20
44054863,20,20
44055227,20,20
44055359,20,20
44055370,20,20
44055530,20,20
44056140,20,20
44056432,20,20
44056896,20,20
44056897,20,20
44057067,20,20
44057068,20,20
44057070,20,20
44057163,20,20
44057312,20,20
44057457,20,20
44057598,20,20
44057599,20,20
44057600,20,20
44057601,20,20
44057733,20,20
44057734,20,20
44057735,20,20
44058425,20,20
44058426,20,20
44058614,20,20
44058615,20,20
44058698,20,20
44058949,20,20
44059160,20,20
44059276,20,20
44059311,20,20
44059312,20,20
44060274,20,20
44060549,20,20
44060553,20,20
44060554,20,20
44060678,20,20
44060679,20,20
44061468,20,20
44061469,20,20
44062629,20,20
44063007,20,20
44063008,20,20
44063429,20,20
44063430,20,20
44063434,20,20
44063662,20,20
44063663,20,20
44063664,20,20
44063665,20,20
44063666,20,20
44063667,20,20
44063668,20,20
44063669,20,20
44063987,20,20
44063988,20,20
44063989,20,20
44064115,20,20
44064116,20,20
44064218,20,20
44064219,20,20
44064528,20,20
44064740,20,20
44064766,20,20
44064767,20,20
44064768,20,20
44066041,20,20
44066133,20,20
44067294,20,20
44067521,20,20
44067522,20,20
44067523,20,20
44067524,20,20
44067525,20,20
44067526,20,20
44067527,20,20
44067528,20,20
44067529,20,20
44067648,20,20
44067659,20,20
44067846,20,20
44067847,20,20
44068021,20,20
44068203,20,20
44068204,20,20
44068205,20,20
44068206,20,20
44068207,20,20
44068326,20,20
44068327,20,20
44068328,20,20
44069792,20,20
44069960,20,20
44070053,20,20
44070054,20,20
44070199,20,20
44070200,20,20
44070648,20,20
44070649,20,20
44070837,20,20
44071443,20,20
44071446,20,20
44071764,20,20
44071976,20,20
44072146,20,20
44072287,20,20
44072358,20,20
44072828,20,20
44073067,20,20
44073068,20,20
44073343,20,20
44073349,20,20
44073466,20,20
44073467,20,20
44073468,20,20
44073469,20,20
44073702,20,20
44073703,20,20
44073704,20,20
44073882,20,20
44074078,20,20
44074079,20,20
44074080,20,20
44075732,20,20
44076133,20,20
44076135,20,20
44076142,20,20
44076321,20,20
44076322,20,20
44076323,20,20
44076671,20,20
44076672,20,20
44076925,20,20
44076926,20,20
44077264,20,20
44077265,20,20
44077266,20,20
44077267,20,20
44077268,20,20
44077475,20,20
44077476,20,20
44077477,20,20
44077855,20,20
44078742,20,20
44079970,20,20
44080200,20,20
44080202,20,20
44080203,20,20
44080204,20,20
44080205,20,20
44080206,20,20
44080207,20,20
44080208,20,20
44080209,20,20
44080210,20,20
44080317,20,20
44080318,20,20
44080319,20,20
44080521,20,20
44080522,20,20
44080888,20,20
44080889,20,20
44081035,20,20
44081562,20,20
44081563,20,20
44081608,20,20
44081646,20,20
44081700,20,20
44082623,20,20
44082824,20,20
44082825,20,20
44082826,20,20
44082916,20,20
44083095,20,20
44083358,20,20
44083516,20,20
44083517,20,20
44083518,20,20
44084339,20,20
44084340,20,20
44084345,20,20
44084425,20,20
44084604,20,20
44084635,20,20
44084833,20,20
44084996,20,20
44084997,20,20
44086239,20,20
44086365,20,20
44086375,20,20
44086376,20,20
44087067,20,20
44087257,20,20
44088996,20,20
44088999,20,20
44089000,20,20
44089001,20,20
44089238,20,20
44089239,20,20
44090165,20,20
44090166,20,20
44090167,20,20
44090407,20,20
44090408,20,20
44090409,20,20
44090693,20,20
44091690,20,20
44093189,20,20
44093190,20,20
44093191,20,20
44093192,20,20
44093193,20,20
44093194,20,20
44093195,20,20
44093196,20,20
44093197,20,20
44093312,20,20
44093313,20,20
44093314,20,20
44093522,20,20
44093523,20,20
44094018,20,20
44094029,20,20
44094631,20,20
44094932,20,20
44095588,20,20
44095780,20,20
44095781,20,20
44095856,20,20
44095857,20,20
44095999,20,20
44096417,20,20
44097242,20,20
44097243,20,20
44097244,20,20
44097245,20,20
44097246,20,20
44097320,20,20
44097434,20,20
44097966,20,20
44097967,20,20
44098119,20,20
44098935,20,20
44099232,20,20
44099235,20,20
44099361,20,20
44099362,20,20
44099608,20,20
44099678,20,20
44099953,20,20
44099954,20,20
44100086,20,20
44100113,20,20
44100114,20,20
44100115,20,20
44100297,20,20
44101589,20,20
44101590,20,20
44101591,20,20
44101592,20,20
44101651,20,20
44102033,20,20
44102035,20,20
44102228,20,20
44102244,20,20
44102245,20,20
44102246,20,20
44103185,20,20
44103416,20,20
44103417,20,20
44103419,20,20
44103420,20,20
44103421,20,20
44103697,20,20
44104502,20,20
44105872,20,20
44105873,20,20
44105874,20,20
44106108,20,20
44106109,20,20
44106110,20,20
44106111,20,20
44106112,20,20
44106113,20,20
44106114,20,20
44106224,20,20
44106225,20,20
44106226,20,20
44106227,20,20
44106480,20,20
44106603,20,20
44106604,20,20
44106630,20,20
44106771,20,20
44106772,20,20
44106909,20,20
44106920,20,20
44107433,20,20
44107434,20,20
44107535,20,20
44107536,20,20
44107591,20,20
44108443,20,20
44108628,20,20
44108629,20,20
44108884,20,20
44109187,20,20
44109188,20,20
44109189,20,20
44109309,20,20
44109310,20,20
44109459,20,20
44110189,20,20
44110200,20,20
44110403,20,20
44110621,20,20
44110943,20,20
44111713,20,20
44111714,20,20
44111981,20,20
44111985,20,20
44111987,20,20
44112121,20,20
44112129,20,20
44112130,20,20
44112131,20,20
44112132,20,20
44112366,20,20
44112482,20,20
44112552,20,20
44112768,20,20
44112769,20,20
44112770,20,20
44112771,20,20
44112772,20,20
44112773,20,20
44112906,20,20
44112907,20,20
44112908,20,20
44112909,20,20
44112910,20,20
44114444,20,20
44114493,20,20
44114862,20,20
44114863,20,20
44114864,20,20
44114870,20,20
44115052,20,20
44115053,20,20
44115386,20,20
44115657,20,20
44115980,20,20
44116211,20,20
44116213,20,20
44116214,20,20
44117555,20,20
44117556,20,20
44117857,20,20
44119124,20,20
44119125,20,20
44119126,20,20
44119127,20,20
44119128,20,20
44119241,20,20
44119242,20,20
44119451,20,20
44119452,20,20
44119605,20,20
44119791,20,20
44119903,20,20
44119934,20,20
44120166,20,20
44120477,20,20
44120753,20,20
44120754,20,20
44121002,20,20
44121526,20,20
44121527,20,20
44121739,20,20
44121995,20,20
44121996,20,20
44121997,20,20
44122440,20,20
44123119,20,20
44123120,20,20
44123265,20,20
44123355,20,20
44123365,20,20
44123366,20,20
44123367,20,20
44123482,20,20
44123618,20,20
44123986,20,20
44123987,20,20
44124916,20,20
44124917,20,20
44124918,20,20
44125175,20,20
44125177,20,20
44125284,20,20
44125285,20,20
44126089,20,20
44126090,20,20
44126091,20,20
44126092,20,20
44126354,20,20
44127576,20,20
44127577,20,20
44128011,20,20
44128016,20,20
44128185,20,20
44128211,20,20
44128212,20,20
44128213,20,20
44128214,20,20
44128553,20,20
44128554,20,20
44129151,20,20
44129369,20,20
44129370,20,20
44129371,20,20
44130319,20,20
44130388,20,20
44130389,20,20
44130609,20,20
44130990,20,20
44132402,20,20
44132404,20,20
44132405,20,20
44132406,20,20
44132407,20,20
44132408,20,20
44136355,20,20
44136434,20,20
44136548,20,20
44136571,20,20
44136575,20,20
44158879,20,20
44158994,20,20
44159093,20,20
44159094,20,20
44159101,20,20
44159125,20,20
44159802,20,20
44160330,20,20
44160331,20,20
44160358,20,20
44160574,20,20
44160619,20,20
44160620,20,20
44160621,20,20
44160622,20,20
44160623,20,20
44160638,20,20
44160668,20,20
44160669,20,20
44160670,20,20
44160671,20,20
44160672,20,20
44160673,20,20
44160676,20,20
44160677,20,20
44160711,20,20
44160814,20,20
44160815,20,20
44160850,20,20
44160896,20,20
44161222,20,20
44161223,20,20
44161325,20,20
44162025,20,20
44162026,20,20
44162027,20,20
44162287,20,20
44162288,20,20
44162350,20,20
44162351,20,20
44162352,20,20
44162353,20,20
44162354,20,20
44162621,20,20
44162622,20,20
44162623,20,20
44162624,20,20
44162625,20,20
44162626,20,20
44162627,20,20
44162628,20,20
44162629,20,20
44162665,20,20
44162666,20,20
44162667,20,20
44162668,20,20
44162669,20,20
44162670,20,20
44162671,20,20
44164128,20,20
44164129,20,20
44164130,20,20
44164131,20,20
44164132,20,20
44164367,20,20
44164403,20,20
44164423,20,20
44164424,20,20
44164444,20,20
44164445,20,20
44164448,20,20
44164449,20,20
44164578,20,20
44164579,20,20
44164611,20,20
44164667,20,20
44164673,20,20
44164989,20,20
44164990,20,20
44164991,20,20
44165123,20,20
44165145,20,20
44165822,20,20
44165823,20,20
44165824,20,20
44165825,20,20
44165826,20,20
44165827,20,20
44165828,20,20
44166103,20,20
44166105,20,20
44166170,20,20
44166171,20,20
44166172,20,20
44166173,20,20
44166174,20,20
44166175,20,20
44166176,20,20
44166454,20,20
44166455,20,20
44166456,20,20
44166457,20,20
44166458,20,20
44166459,20,20
44166460,20,20
44166461,20,20
44166490,20,20
44166491,20,20
44177714,20,20
44177715,20,20
44178788,20,20
44178789,20,20
44179144,20,20
44179145,20,20
44179146,20,20
44179147,20,20
44179148,20,20
44179149,20,20
44179150,20,20
44179151,20,20
44179470,20,20
44179471,20,20
44179472,20,20
44179492,20,20
44179493,20,20
44179494,20,20
44179496,20,20
44179497,20,20
44179498,20,20
44179499,20,20
44179685,20,20
44179736,20,20
44179737,20,20
44179738,20,20
44179739,20,20
44179955,20,20
44180038,20,20
44180040,20,20
44180041,20,20
44180042,20,20
44180166,20,20
44180184,20,20
44180185,20,20
44180186,20,20
44180187,20,20
44180794,20,20
44180795,20,20
44180796,20,20
44180797,20,20
44181057,20,20
44181058,20,20
44181112,20,20
44181113,20,20
44181114,20,20
44181115,20,20
44181116,20,20
44181117,20,20
44181402,20,20
44181403,20,20
44181404,20,20
44181405,20,20
44181406,20,20
44181407,20,20
44181408,20,20
44181409,20,20
44181442,20,20
44181443,20,20
44181444,20,20
44181445,20,20
44181446,20,20
44181447,20,20
44181448,20,20
44181449,20,20
44181450,20,20
44182292,20,20
44182889,20,20
44182890,20,20
44182891,20,20
44182892,20,20
44182893,20,20
44182894,20,20
44183129,20,20
44183171,20,20
44183172,20,20
44183192,20,20
44183193,20,20
44183216,20,20
44183217,20,20
44183222,20,20
44183223,20,20
44183352,20,20
44183353,20,20
44183442,20,20
44183443,20,20
44183444,20,20
44183451,20,20
44183767,20,20
44183892,20,20
44183893,20,20
44183894,20,20
44183895,20,20
44183913,20,20
44184508,20,20
44184509,20,20
44184510,20,20
44184762,20,20
44184831,20,20
44184832,20,20
44184833,20,20
44184834,20,20
44184835,20,20
44184836,20,20
44185127,20,20
44185128,20,20
44185129,20,20
44185130,20,20
44185131,20,20
44185132,20,20
44185133,20,20
44185134,20,20
44185135,20,20
44185168,20,20
44185169,20,20
44185170,20,20
44185171,20,20
44185172,20,20
44185173,20,20
44186632,20,20
44186633,20,20
44186634,20,20
44186635,20,20
44186930,20,20
44186931,20,20
44186939,20,20
44186940,20,20
44186941,20,20
44186942,20,20
44186958,20,20
44186959,20,20
44186960,20,20
44186961,20,20
44186964,20,20
44187020,20,20
44187021,20,20
44187102,20,20
44187103,20,20
44187197,20,20
44187198,20,20
44187199,20,20
44187422,20,20
44187423,20,20
44187516,20,20
44187517,20,20
44187518,20,20
44187519,20,20
44187550,20,20
44187640,20,20
44187641,20,20
44187664,20,20
44187665,20,20
44187666,20,20
44187667,20,20
44188359,20,20
44188620,20,20
44188674,20,20
44188675,20,20
44188676,20,20
44188677,20,20
44188984,20,20
44188985,20,20
44188986,20,20
44188987,20,20
44188988,20,20
44188989,20,20
44188990,20,20
44188991,20,20
44188992,20,20
44188993,20,20
44188994,20,20
44188995,20,20
44188996,20,20
44188997,20,20
44188998,20,20
44188999,20,20
44189026,20,20
44189027,20,20
44189028,20,20
44189029,20,20
44189030,20,20
44189031,20,20
44189032,20,20
44189033,20,20
44189034,20,20
44189035,20,20
44190106,20,20
44190147,20,20
44190217,20,20
44190256,20,20
44190257,20,20
44190293,20,20
44190294,20,20
44190295,20,20
44190358,20,20
44190392,20,20
44190393,20,20
44190405,20,20
44190471,20,20
44190481,20,20
44190489,20,20
44190509,20,20
44190572,20,20
44190647,20,20
44190648,20,20
44190702,20,20
44190746,20,20
44190752,20,20
44190761,20,20
44190768,20,20
44190799,20,20
44190840,20,20
44190841,20,20
44190848,20,20
44190849,20,20
44191522,20,20
44191523,20,20
44191535,20,20
44191558,20,20
44191570,20,20
44191585,20,20
44191590,20,20
44192397,20,20
44192402,20,20
44192408,20,20
44192409,20,20
44192411,20,20
44192412,20,20
44192414,20,20
44192419,20,20
44192420,20,20
44192444,20,20
44192445,20,20
44192478,20,20
44192479,20,20
44192480,20,20
44192481,20,20
44192482,20,20
44192483,20,20
44192514,20,20
44192545,20,20
44192591,20,20
44192592,20,20
44192593,20,20
44192620,20,20
44192652,20,20
44192653,20,20
44192689,20,20
44192690,20,20
44192720,20,20
44192721,20,20
44192722,20,20
44192751,20,20
44192792,20,20
44192793,20,20
44192795,20,20
44192796,20,20
44192849,20,20
44192883,20,20
44192884,20,20
44192885,20,20
44192886,20,20
44192915,20,20
44192916,20,20
44192986,20,20
44192987,20,20
44192988,20,20
44193027,20,20
44193028,20,20
44193029,20,20
44193051,20,20
44193080,20,20
44193081,20,20
44193105,20,20
44193106,20,20
44193125,20,20
44193126,20,20
44193163,20,20
44193164,20,20
44193165,20,20
44193166,20,20
44193167,20,20
44193190,20,20
44193191,20,20
44193192,20,20
44193483,20,20
44193598,20,20
44193844,20,20
44194211,20,20
44194391,20,20
44194392,20,20
44194403,20,20
44194404,20,20
44194405,20,20
44194406,20,20
44194407,20,20
44194408,20,20
44194409,20,20
44194947,20,20
44195655,20,20
44195748,20,20
44196309,20,20
44197624,20,20
44197629,20,20
44197630,20,20
44197713,20,20
44197867,20,20
44197868,20,20
44197889,20,20
44197958,20,20
44197981,20,20
44197985,20,20
44198127,20,20
44198133,20,20
44198233,20,20
44198237,20,20
44198238,20,20
44198300,20,20
44198365,20,20
44198432,20,20
44198508,20,20
44198571,20,20
44200995,20,20
44201611,20,20
44201612,20,20
44201613,20,20
44201614,20,20
44201615,20,20
44201616,20,20
44201617,20,20
44201618,20,20
44201619,20,20
44201620,20,20
44201621,20,20
44201622,20,20
44201623,20,20
44201624,20,20
44201625,20,20
44201626,20,20
44201627,20,20
44201628,20,20
44201629,20,20
44201636,20,20
44201637,20,20
44201640,20,20
44201641,20,20
44201642,20,20
44201643,20,20
44201644,20,20
44201645,20,20
44201646,20,20
44201647,20,20
44201648,20,20
44201649,20,20
44201650,20,20
44201651,20,20
44201652,20,20
44201653,20,20
44201654,20,20
44201655,20,20
44201656,20,20
44201657,20,20
44201658,20,20
44201663,20,20
44201664,20,20
